# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-04-23 14:59:31 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119400 GRAND RIVER NEAR EASTMANVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119400
#    DD parameter   Description
#    04   00055     Stream velocity, feet per second
#    06   00010     Temperature, water, degrees Celsius
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	04_00055	04_00055_cd	06_00010	06_00010_cd
USGS	04119400	2016-04-14 13:00	EST	1.61	P	7.8	P
USGS	04119400	2016-04-14 13:12	EST	1.61	P	7.8	P
USGS	04119400	2016-04-14 13:24	EST	1.64	P	8.0	P
USGS	04119400	2016-04-14 13:36	EST	1.61	P	7.9	P
USGS	04119400	2016-04-14 13:48	EST	1.61	P	7.8	P
USGS	04119400	2016-04-14 14:00	EST	1.61	P	8.0	P
USGS	04119400	2016-04-14 14:12	EST	1.63	P	8.0	P
USGS	04119400	2016-04-14 14:24	EST	1.61	P	8.1	P
USGS	04119400	2016-04-14 14:36	EST	1.62	P	8.2	P
USGS	04119400	2016-04-14 14:48	EST	1.61	P	8.2	P
USGS	04119400	2016-04-14 15:00	EST	1.64	P	8.3	P
USGS	04119400	2016-04-14 15:12	EST	1.61	P	8.4	P
USGS	04119400	2016-04-14 15:24	EST	1.61	P	8.5	P
USGS	04119400	2016-04-14 15:36	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 15:48	EST	1.62	P	8.9	P
USGS	04119400	2016-04-14 16:00	EST	1.64	P	8.5	P
USGS	04119400	2016-04-14 16:12	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 16:24	EST	1.62	P	8.7	P
USGS	04119400	2016-04-14 16:36	EST	1.61	P	8.8	P
USGS	04119400	2016-04-14 16:48	EST	1.60	P	8.4	P
USGS	04119400	2016-04-14 17:00	EST	1.62	P	8.3	P
USGS	04119400	2016-04-14 17:12	EST	1.62	P	8.6	P
USGS	04119400	2016-04-14 17:24	EST	1.61	P	8.4	P
USGS	04119400	2016-04-14 17:36	EST	1.61	P	8.7	P
USGS	04119400	2016-04-14 17:48	EST	1.61	P	8.7	P
USGS	04119400	2016-04-14 18:00	EST	1.62	P	8.8	P
USGS	04119400	2016-04-14 18:12	EST	1.61	P	8.8	P
USGS	04119400	2016-04-14 18:24	EST	1.65	P	8.6	P
USGS	04119400	2016-04-14 18:36	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 18:48	EST	1.66	P	8.8	P
USGS	04119400	2016-04-14 19:00	EST	1.62	P	8.5	P
USGS	04119400	2016-04-14 19:12	EST	1.60	P	8.8	P
USGS	04119400	2016-04-14 19:24	EST	1.63	P	8.6	P
USGS	04119400	2016-04-14 19:36	EST	1.62	P	8.7	P
USGS	04119400	2016-04-14 19:48	EST	1.63	P	8.4	P
USGS	04119400	2016-04-14 20:00	EST	1.61	P	8.5	P
USGS	04119400	2016-04-14 20:12	EST	1.61	P	8.3	P
USGS	04119400	2016-04-14 20:24	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 20:36	EST	1.63	P	8.6	P
USGS	04119400	2016-04-14 20:48	EST	1.64	P	8.3	P
USGS	04119400	2016-04-14 21:00	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 21:12	EST	1.62	P	8.4	P
USGS	04119400	2016-04-14 21:24	EST	1.62	P	8.3	P
USGS	04119400	2016-04-14 21:36	EST	1.62	P	8.2	P
USGS	04119400	2016-04-14 21:48	EST	1.62	P	8.6	P
USGS	04119400	2016-04-14 22:00	EST	1.62	P	8.3	P
USGS	04119400	2016-04-14 22:12	EST	1.61	P	8.2	P
USGS	04119400	2016-04-14 22:24	EST	1.61	P	8.3	P
USGS	04119400	2016-04-14 22:36	EST	1.61	P	8.2	P
USGS	04119400	2016-04-14 22:48	EST	1.63	P	8.4	P
USGS	04119400	2016-04-14 23:00	EST	1.61	P	8.3	P
USGS	04119400	2016-04-14 23:12	EST	1.61	P	8.3	P
USGS	04119400	2016-04-14 23:24	EST	1.61	P	8.2	P
USGS	04119400	2016-04-14 23:36	EST	1.59	P	8.1	P
USGS	04119400	2016-04-14 23:48	EST	1.61	P	8.3	P
USGS	04119400	2016-04-15 00:00	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 00:12	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 00:24	EST	1.64	P	8.2	P
USGS	04119400	2016-04-15 00:36	EST	1.63	P	8.2	P
USGS	04119400	2016-04-15 00:48	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 01:00	EST	1.62	P	8.3	P
USGS	04119400	2016-04-15 01:12	EST	1.64	P	8.2	P
USGS	04119400	2016-04-15 01:24	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 01:36	EST	1.62	P	8.3	P
USGS	04119400	2016-04-15 01:48	EST	1.64	P	8.2	P
USGS	04119400	2016-04-15 02:00	EST	1.63	P	8.1	P
USGS	04119400	2016-04-15 02:12	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 02:24	EST	1.59	P	8.2	P
USGS	04119400	2016-04-15 02:36	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 02:48	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 03:00	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 03:12	EST	1.59	P	8.3	P
USGS	04119400	2016-04-15 03:24	EST	1.59	P	8.3	P
USGS	04119400	2016-04-15 03:36	EST	1.60	P	8.2	P
USGS	04119400	2016-04-15 03:48	EST	1.62	P	8.3	P
USGS	04119400	2016-04-15 04:00	EST	1.63	P	8.2	P
USGS	04119400	2016-04-15 04:12	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 04:24	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 04:36	EST	1.64	P	8.2	P
USGS	04119400	2016-04-15 04:48	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 05:00	EST	1.61	P	8.1	P
USGS	04119400	2016-04-15 05:12	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 05:24	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 05:36	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 05:48	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 06:00	EST	1.64	P	8.2	P
USGS	04119400	2016-04-15 06:12	EST	1.63	P	8.2	P
USGS	04119400	2016-04-15 06:24	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 06:36	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 06:48	EST	1.60	P	8.2	P
USGS	04119400	2016-04-15 07:00	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 07:12	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 07:24	EST	1.63	P	8.2	P
USGS	04119400	2016-04-15 07:36	EST	1.63	P	8.2	P
USGS	04119400	2016-04-15 07:48	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 08:00	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 08:12	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 08:24	EST	1.61	P	8.2	P
USGS	04119400	2016-04-15 08:36	EST	1.62	P	8.2	P
USGS	04119400	2016-04-15 08:48	EST	1.62	P	8.3	P
USGS	04119400	2016-04-15 09:00	EST	1.64	P	8.3	P
USGS	04119400	2016-04-15 09:12	EST	1.61	P	8.3	P
USGS	04119400	2016-04-15 09:24	EST	1.63	P	8.3	P
USGS	04119400	2016-04-15 09:36	EST	1.63	P	8.4	P
USGS	04119400	2016-04-15 09:48	EST	1.61	P	8.4	P
USGS	04119400	2016-04-15 10:00	EST	1.60	P	8.4	P
USGS	04119400	2016-04-15 10:12	EST	1.62	P	8.5	P
USGS	04119400	2016-04-15 10:24	EST	1.64	P	8.5	P
USGS	04119400	2016-04-15 10:36	EST	1.64	P	8.6	P
USGS	04119400	2016-04-15 10:48	EST	1.62	P	8.7	P
USGS	04119400	2016-04-15 11:00	EST	1.62	P	8.8	P
USGS	04119400	2016-04-15 11:12	EST	1.61	P	8.7	P
USGS	04119400	2016-04-15 11:24	EST	1.62	P	8.8	P
USGS	04119400	2016-04-15 11:36	EST	1.59	P	8.8	P
USGS	04119400	2016-04-15 11:48	EST	1.61	P	8.8	P
USGS	04119400	2016-04-15 12:00	EST	1.60	P	9.0	P
USGS	04119400	2016-04-15 12:12	EST	1.63	P	9.3	P
USGS	04119400	2016-04-15 12:24	EST	1.59	P	8.9	P
USGS	04119400	2016-04-15 12:36	EST	1.60	P	9.1	P
USGS	04119400	2016-04-15 12:48	EST	1.56	P	9.3	P
USGS	04119400	2016-04-15 13:00	EST	1.62	P	9.3	P
USGS	04119400	2016-04-15 13:12	EST	1.61	P	9.2	P
USGS	04119400	2016-04-15 13:24	EST	1.60	P	9.6	P
USGS	04119400	2016-04-15 13:36	EST	1.61	P	9.3	P
USGS	04119400	2016-04-15 13:48	EST	1.59	P	9.3	P
USGS	04119400	2016-04-15 14:00	EST	1.59	P	9.7	P
USGS	04119400	2016-04-15 14:12	EST	1.59	P	9.7	P
USGS	04119400	2016-04-15 14:24	EST	1.58	P	9.7	P
USGS	04119400	2016-04-15 14:36	EST	1.59	P	9.6	P
USGS	04119400	2016-04-15 14:48	EST	1.57	P	9.6	P
USGS	04119400	2016-04-15 15:00	EST	1.60	P	10.1	P
USGS	04119400	2016-04-15 15:12	EST	1.58	P	9.9	P
USGS	04119400	2016-04-15 15:24	EST	1.59	P	9.8	P
USGS	04119400	2016-04-15 15:36	EST	1.59	P	10.1	P
USGS	04119400	2016-04-15 15:48	EST	1.57	P	10.0	P
USGS	04119400	2016-04-15 16:00	EST	1.58	P	10	P
USGS	04119400	2016-04-15 16:12	EST	1.61	P	10	P
USGS	04119400	2016-04-15 16:24	EST	1.57	P	10.2	P
USGS	04119400	2016-04-15 16:36	EST	1.60	P	10.0	P
USGS	04119400	2016-04-15 16:48	EST	1.64	P	10.4	P
USGS	04119400	2016-04-15 17:00	EST	1.60	P	9.8	P
USGS	04119400	2016-04-15 17:12	EST	1.57	P	10.4	P
USGS	04119400	2016-04-15 17:24	EST	1.62	P	10.4	P
USGS	04119400	2016-04-15 17:36	EST	1.61	P	10.2	P
USGS	04119400	2016-04-15 17:48	EST	1.58	P	10.1	P
USGS	04119400	2016-04-15 18:00	EST	1.62	P	10.2	P
USGS	04119400	2016-04-15 18:12	EST	1.59	P	10.2	P
USGS	04119400	2016-04-15 18:24	EST	1.61	P	10.3	P
USGS	04119400	2016-04-15 18:36	EST	1.61	P	10	P
USGS	04119400	2016-04-15 18:48	EST	1.59	P	10.2	P
USGS	04119400	2016-04-15 19:00	EST	1.59	P	10.3	P
USGS	04119400	2016-04-15 19:12	EST	1.61	P	9.9	P
USGS	04119400	2016-04-15 19:24	EST	1.59	P	9.8	P
USGS	04119400	2016-04-15 19:36	EST	1.59	P	10.3	P
USGS	04119400	2016-04-15 19:48	EST	1.59	P	10.0	P
USGS	04119400	2016-04-15 20:00	EST	1.59	P	10.1	P
USGS	04119400	2016-04-15 20:12	EST	1.58	P	9.8	P
USGS	04119400	2016-04-15 20:24	EST	1.59	P	9.8	P
USGS	04119400	2016-04-15 20:36	EST	1.59	P	9.8	P
USGS	04119400	2016-04-15 20:48	EST	1.61	P	9.7	P
USGS	04119400	2016-04-15 21:00	EST	1.60	P	9.6	P
USGS	04119400	2016-04-15 21:12	EST	1.60	P	9.6	P
USGS	04119400	2016-04-15 21:24	EST	1.60	P	9.7	P
USGS	04119400	2016-04-15 21:36	EST	1.61	P	9.8	P
USGS	04119400	2016-04-15 21:48	EST	1.62	P	9.6	P
USGS	04119400	2016-04-15 22:00	EST	1.59	P	9.6	P
USGS	04119400	2016-04-15 22:12	EST	1.60	P	9.8	P
USGS	04119400	2016-04-15 22:24	EST	1.60	P	9.7	P
USGS	04119400	2016-04-15 22:36	EST	1.61	P	9.6	P
USGS	04119400	2016-04-15 22:48	EST	1.59	P	9.6	P
USGS	04119400	2016-04-15 23:00	EST	1.59	P	9.6	P
USGS	04119400	2016-04-15 23:12	EST	1.62	P	9.7	P
USGS	04119400	2016-04-15 23:24	EST	1.59	P	9.5	P
USGS	04119400	2016-04-15 23:36	EST	1.62	P	9.6	P
USGS	04119400	2016-04-15 23:48	EST	1.58	P	9.7	P
USGS	04119400	2016-04-16 00:00	EST	1.61	P	9.5	P
USGS	04119400	2016-04-16 00:12	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 00:24	EST	1.60	P	9.6	P
USGS	04119400	2016-04-16 00:36	EST	1.58	P	9.8	P
USGS	04119400	2016-04-16 00:48	EST	1.58	P	9.7	P
USGS	04119400	2016-04-16 01:00	EST	1.56	P	9.6	P
USGS	04119400	2016-04-16 01:12	EST	1.58	P	9.7	P
USGS	04119400	2016-04-16 01:24	EST	1.60	P	9.7	P
USGS	04119400	2016-04-16 01:36	EST	1.61	P	9.7	P
USGS	04119400	2016-04-16 01:48	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 02:00	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 02:12	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 02:24	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 02:36	EST	1.62	P	9.7	P
USGS	04119400	2016-04-16 02:48	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 03:00	EST	1.61	P	9.6	P
USGS	04119400	2016-04-16 03:12	EST	1.61	P	9.7	P
USGS	04119400	2016-04-16 03:24	EST	1.62	P	9.6	P
USGS	04119400	2016-04-16 03:36	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 03:48	EST	1.59	P	9.7	P
USGS	04119400	2016-04-16 04:00	EST	1.62	P	9.6	P
USGS	04119400	2016-04-16 04:12	EST	1.60	P	9.6	P
USGS	04119400	2016-04-16 04:24	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 04:36	EST	1.63	P	9.7	P
USGS	04119400	2016-04-16 04:48	EST	1.60	P	9.6	P
USGS	04119400	2016-04-16 05:00	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 05:12	EST	1.61	P	9.6	P
USGS	04119400	2016-04-16 05:24	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 05:36	EST	1.57	P	9.6	P
USGS	04119400	2016-04-16 05:48	EST	1.61	P	9.6	P
USGS	04119400	2016-04-16 06:00	EST	1.56	P	9.7	P
USGS	04119400	2016-04-16 06:12	EST	1.61	P	9.6	P
USGS	04119400	2016-04-16 06:24	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 06:36	EST	1.60	P	9.6	P
USGS	04119400	2016-04-16 06:48	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 07:00	EST	1.58	P	9.7	P
USGS	04119400	2016-04-16 07:12	EST	1.59	P	9.6	P
USGS	04119400	2016-04-16 07:24	EST	1.60	P	9.6	P
USGS	04119400	2016-04-16 07:36	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 07:48	EST	1.58	P	9.6	P
USGS	04119400	2016-04-16 08:00	EST	1.58	P	9.7	P
USGS	04119400	2016-04-16 08:12	EST	1.59	P	9.7	P
USGS	04119400	2016-04-16 08:24	EST	1.57	P	9.7	P
USGS	04119400	2016-04-16 08:36	EST	1.56	P	9.7	P
USGS	04119400	2016-04-16 08:48	EST	1.60	P	9.8	P
USGS	04119400	2016-04-16 09:00	EST	1.59	P	9.8	P
USGS	04119400	2016-04-16 09:12	EST	1.58	P	9.8	P
USGS	04119400	2016-04-16 09:24	EST	1.59	P	9.9	P
USGS	04119400	2016-04-16 09:36	EST	1.57	P	9.9	P
USGS	04119400	2016-04-16 09:48	EST	1.58	P	10	P
USGS	04119400	2016-04-16 10:00	EST	1.59	P	10	P
USGS	04119400	2016-04-16 10:12	EST	1.60	P	10.0	P
USGS	04119400	2016-04-16 10:24	EST	1.58	P	10.1	P
USGS	04119400	2016-04-16 10:36	EST	1.58	P	10.2	P
USGS	04119400	2016-04-16 10:48	EST	1.56	P	10.2	P
USGS	04119400	2016-04-16 11:00	EST	1.60	P	10.4	P
USGS	04119400	2016-04-16 11:12	EST	1.58	P	10.3	P
USGS	04119400	2016-04-16 11:24	EST	1.58	P	10.4	P
USGS	04119400	2016-04-16 11:36	EST	1.56	P	10.5	P
USGS	04119400	2016-04-16 11:48	EST	1.59	P	10.6	P
USGS	04119400	2016-04-16 12:00	EST	1.60	P	10.6	P
USGS	04119400	2016-04-16 12:12	EST	1.58	P	10.8	P
USGS	04119400	2016-04-16 12:24	EST	1.58	P	10.5	P
USGS	04119400	2016-04-16 12:36	EST	1.57	P	10.6	P
USGS	04119400	2016-04-16 12:48	EST	1.59	P	11.0	P
USGS	04119400	2016-04-16 13:00	EST	1.57	P	11.0	P
USGS	04119400	2016-04-16 13:12	EST	1.56	P	10.8	P
USGS	04119400	2016-04-16 13:24	EST	1.56	P	11.1	P
USGS	04119400	2016-04-16 13:36	EST	1.54	P	11.0	P
USGS	04119400	2016-04-16 13:48	EST	1.59	P	11.2	P
USGS	04119400	2016-04-16 14:00	EST	1.54	P	11.2	P
USGS	04119400	2016-04-16 14:12	EST	1.59	P	11.2	P
USGS	04119400	2016-04-16 14:24	EST	1.58	P	11.1	P
USGS	04119400	2016-04-16 14:36	EST	1.61	P	11.9	P
USGS	04119400	2016-04-16 14:48	EST	1.57	P	11.6	P
USGS	04119400	2016-04-16 15:00	EST	1.54	P	11.8	P
USGS	04119400	2016-04-16 15:12	EST	1.57	P	12.0	P
USGS	04119400	2016-04-16 15:24	EST	1.53	P	12.0	P
USGS	04119400	2016-04-16 15:36	EST	1.58	P	11.6	P
USGS	04119400	2016-04-16 15:48	EST	1.52	P	11.9	P
USGS	04119400	2016-04-16 16:00	EST	1.54	P	11.8	P
USGS	04119400	2016-04-16 16:12	EST	1.54	P	11.9	P
USGS	04119400	2016-04-16 16:24	EST	1.51	P	11.3	P
USGS	04119400	2016-04-16 16:36	EST	1.53	P	11.7	P
USGS	04119400	2016-04-16 16:48	EST	1.60	P	12.1	P
USGS	04119400	2016-04-16 17:00	EST	1.57	P	11.6	P
USGS	04119400	2016-04-16 17:12	EST	1.56	P	11.8	P
USGS	04119400	2016-04-16 17:24	EST	1.56	P	11.5	P
USGS	04119400	2016-04-16 17:36	EST	1.57	P	11.4	P
USGS	04119400	2016-04-16 17:48	EST	1.56	P	11.3	P
USGS	04119400	2016-04-16 18:00	EST	1.54	P	11.4	P
USGS	04119400	2016-04-16 18:12	EST	1.51	P	11.2	P
USGS	04119400	2016-04-16 18:24	EST	1.59	P	11.3	P
USGS	04119400	2016-04-16 18:36	EST	1.54	P	11.3	P
USGS	04119400	2016-04-16 18:48	EST	1.55	P	11.3	P
USGS	04119400	2016-04-16 19:00	EST	1.54	P	11.3	P
USGS	04119400	2016-04-16 19:12	EST	1.54	P	11.4	P
USGS	04119400	2016-04-16 19:24	EST	1.59	P	11.3	P
USGS	04119400	2016-04-16 19:36	EST	1.52	P	11.3	P
USGS	04119400	2016-04-16 19:48	EST	1.56	P	11.2	P
USGS	04119400	2016-04-16 20:00	EST	1.54	P	11.2	P
USGS	04119400	2016-04-16 20:12	EST	1.59	P	11.5	P
USGS	04119400	2016-04-16 20:24	EST	1.53	P	11.3	P
USGS	04119400	2016-04-16 20:36	EST	1.56	P	11.3	P
USGS	04119400	2016-04-16 20:48	EST	1.56	P	11.2	P
USGS	04119400	2016-04-16 21:00	EST	1.58	P	11.2	P
USGS	04119400	2016-04-16 21:12	EST	1.56	P	11.1	P
USGS	04119400	2016-04-16 21:24	EST	1.56	P	11.1	P
USGS	04119400	2016-04-16 21:36	EST	1.56	P	11.1	P
USGS	04119400	2016-04-16 21:48	EST	1.58	P	11.1	P
USGS	04119400	2016-04-16 22:00	EST	1.58	P	11.2	P
USGS	04119400	2016-04-16 22:12	EST	1.56	P	11.1	P
USGS	04119400	2016-04-16 22:24	EST	1.55	P	11.1	P
USGS	04119400	2016-04-16 22:36	EST	1.59	P	11.2	P
USGS	04119400	2016-04-16 22:48	EST	1.54	P	11.2	P
USGS	04119400	2016-04-16 23:00	EST	1.53	P	11.1	P
USGS	04119400	2016-04-16 23:12	EST	1.53	P	11.2	P
USGS	04119400	2016-04-16 23:24	EST	1.53	P	11.2	P
USGS	04119400	2016-04-16 23:36	EST	1.53	P	11.2	P
USGS	04119400	2016-04-16 23:48	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 00:00	EST	1.55	P	11.2	P
USGS	04119400	2016-04-17 00:12	EST	1.55	P	11.2	P
USGS	04119400	2016-04-17 00:24	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 00:36	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 00:48	EST	1.54	P	11.4	P
USGS	04119400	2016-04-17 01:00	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 01:12	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 01:24	EST	1.55	P	11.3	P
USGS	04119400	2016-04-17 01:36	EST	1.53	P	11.5	P
USGS	04119400	2016-04-17 01:48	EST	1.53	P	11.2	P
USGS	04119400	2016-04-17 02:00	EST	1.55	P	11.2	P
USGS	04119400	2016-04-17 02:12	EST	1.53	P	11.4	P
USGS	04119400	2016-04-17 02:24	EST	1.55	P	11.4	P
USGS	04119400	2016-04-17 02:36	EST	1.54	P	11.4	P
USGS	04119400	2016-04-17 02:48	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 03:00	EST	1.53	P	11.2	P
USGS	04119400	2016-04-17 03:12	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 03:24	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 03:36	EST	1.53	P	11.4	P
USGS	04119400	2016-04-17 03:48	EST	1.52	P	11.4	P
USGS	04119400	2016-04-17 04:00	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 04:12	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 04:24	EST	1.54	P	11.4	P
USGS	04119400	2016-04-17 04:36	EST	1.53	P	11.2	P
USGS	04119400	2016-04-17 04:48	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 05:00	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 05:12	EST	1.56	P	11.3	P
USGS	04119400	2016-04-17 05:24	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 05:36	EST	1.52	P	11.3	P
USGS	04119400	2016-04-17 05:48	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 06:00	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 06:12	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 06:24	EST	1.54	P	11.2	P
USGS	04119400	2016-04-17 06:36	EST	1.51	P	11.3	P
USGS	04119400	2016-04-17 06:48	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 07:00	EST	1.52	P	11.3	P
USGS	04119400	2016-04-17 07:12	EST	1.54	P	11.3	P
USGS	04119400	2016-04-17 07:24	EST	1.51	P	11.3	P
USGS	04119400	2016-04-17 07:36	EST	1.52	P	11.3	P
USGS	04119400	2016-04-17 07:48	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 08:00	EST	1.51	P	11.3	P
USGS	04119400	2016-04-17 08:12	EST	1.52	P	11.3	P
USGS	04119400	2016-04-17 08:24	EST	1.53	P	11.3	P
USGS	04119400	2016-04-17 08:36	EST	1.50	P	11.4	P
USGS	04119400	2016-04-17 08:48	EST	1.51	P	11.4	P
USGS	04119400	2016-04-17 09:00	EST	1.51	P	11.4	P
USGS	04119400	2016-04-17 09:12	EST	1.50	P	11.4	P
USGS	04119400	2016-04-17 09:24	EST	1.53	P	11.5	P
USGS	04119400	2016-04-17 09:36	EST	1.53	P	11.5	P
USGS	04119400	2016-04-17 09:48	EST	1.52	P	11.6	P
USGS	04119400	2016-04-17 10:00	EST	1.53	P	11.6	P
USGS	04119400	2016-04-17 10:12	EST	1.52	P	11.7	P
USGS	04119400	2016-04-17 10:24	EST	1.51	P	11.8	P
USGS	04119400	2016-04-17 10:36	EST	1.51	P	11.8	P
USGS	04119400	2016-04-17 10:48	EST	1.50	P	11.9	P
USGS	04119400	2016-04-17 11:00	EST	1.51	P	12.1	P
USGS	04119400	2016-04-17 11:12	EST	1.50	P	12.0	P
USGS	04119400	2016-04-17 11:24	EST	1.49	P	12.2	P
USGS	04119400	2016-04-17 11:36	EST	1.51	P	12.4	P
USGS	04119400	2016-04-17 11:48	EST	1.53	P	12.2	P
USGS	04119400	2016-04-17 12:00	EST	1.52	P	12.3	P
USGS	04119400	2016-04-17 12:12	EST	1.53	P	12.5	P
USGS	04119400	2016-04-17 12:24	EST	1.50	P	12.6	P
USGS	04119400	2016-04-17 12:36	EST	1.49	P	12.6	P
USGS	04119400	2016-04-17 12:48	EST	1.49	P	13.1	P
USGS	04119400	2016-04-17 13:00	EST	1.55	P	12.9	P
USGS	04119400	2016-04-17 13:12	EST	1.56	P	12.7	P
USGS	04119400	2016-04-17 13:24	EST	1.54	P	12.7	P
USGS	04119400	2016-04-17 13:36	EST	1.53	P	12.8	P
USGS	04119400	2016-04-17 13:48	EST	1.47	P	13.2	P
USGS	04119400	2016-04-17 14:00	EST	1.49	P	12.8	P
USGS	04119400	2016-04-17 14:12	EST	1.47	P	13.1	P
USGS	04119400	2016-04-17 14:24	EST	1.50	P	13.0	P
USGS	04119400	2016-04-17 14:36	EST	1.47	P	13.1	P
USGS	04119400	2016-04-17 14:48	EST	1.46	P	12.6	P
USGS	04119400	2016-04-17 15:00	EST	1.49	P	13.1	P
USGS	04119400	2016-04-17 15:12	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 15:24	EST	1.53	P	12.8	P
USGS	04119400	2016-04-17 15:36	EST	1.51	P	12.8	P
USGS	04119400	2016-04-17 15:48	EST	1.47	P	13.0	P
USGS	04119400	2016-04-17 16:00	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 16:12	EST	1.51	P	13.1	P
USGS	04119400	2016-04-17 16:24	EST	1.50	P	13.0	P
USGS	04119400	2016-04-17 16:36	EST	1.48	P	13.0	P
USGS	04119400	2016-04-17 16:48	EST	1.48	P	12.9	P
USGS	04119400	2016-04-17 17:00	EST	1.56	P	12.9	P
USGS	04119400	2016-04-17 17:12	EST	1.52	P	12.9	P
USGS	04119400	2016-04-17 17:24	EST	1.46	P	12.9	P
USGS	04119400	2016-04-17 17:36	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 17:48	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 18:00	EST	1.48	P	12.8	P
USGS	04119400	2016-04-17 18:12	EST	1.49	P	12.8	P
USGS	04119400	2016-04-17 18:24	EST	1.46	P	12.8	P
USGS	04119400	2016-04-17 18:36	EST	1.48	P	12.8	P
USGS	04119400	2016-04-17 18:48	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 19:00	EST	1.48	P	12.9	P
USGS	04119400	2016-04-17 19:12	EST	1.48	P	12.8	P
USGS	04119400	2016-04-17 19:24	EST	1.49	P	12.8	P
USGS	04119400	2016-04-17 19:36	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 19:48	EST	1.50	P	12.8	P
USGS	04119400	2016-04-17 20:00	EST	1.49	P	12.8	P
USGS	04119400	2016-04-17 20:12	EST	1.48	P	12.8	P
