# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-04-23 12:06:22 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119400 GRAND RIVER NEAR EASTMANVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119400
#    DD parameter   Description
#    04   00055     Stream velocity, feet per second
#    06   00010     Temperature, water, degrees Celsius
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	04_00055	04_00055_cd	06_00010	06_00010_cd
USGS	04119400	2015-07-22 19:11	EST	0.91	A		
USGS	04119400	2015-07-22 19:12	EST	0.91	A	24.8	A
USGS	04119400	2015-07-22 19:23	EST	0.93	A		
USGS	04119400	2015-07-22 19:24	EST	0.93	A	24.8	A
USGS	04119400	2015-07-22 19:35	EST	0.99	A		
USGS	04119400	2015-07-22 19:36	EST	0.98	A	24.8	A
USGS	04119400	2015-07-22 19:47	EST	0.86	A		
USGS	04119400	2015-07-22 19:48	EST	0.85	A	24.8	A
USGS	04119400	2015-07-22 19:59	EST	0.81	A		
USGS	04119400	2015-07-22 20:00	EST	0.82	A	24.7	A
USGS	04119400	2015-07-22 20:11	EST	0.84	A		
USGS	04119400	2015-07-22 20:12	EST	0.84	A	24.7	A
USGS	04119400	2015-07-22 20:23	EST	0.94	A		
USGS	04119400	2015-07-22 20:24	EST	0.93	A	24.7	A
USGS	04119400	2015-07-22 20:35	EST	0.89	A		
USGS	04119400	2015-07-22 20:36	EST	0.89	A	24.7	A
USGS	04119400	2015-07-22 20:47	EST	0.93	A		
USGS	04119400	2015-07-22 20:48	EST	0.92	A	24.7	A
USGS	04119400	2015-07-22 20:59	EST	0.80	A		
USGS	04119400	2015-07-22 21:00	EST	0.81	A	24.7	A
USGS	04119400	2015-07-22 21:11	EST	0.86	A		
USGS	04119400	2015-07-22 21:12	EST	0.86	A	24.7	A
USGS	04119400	2015-07-22 21:23	EST	0.89	A		
USGS	04119400	2015-07-22 21:24	EST	0.88	A	24.6	A
USGS	04119400	2015-07-22 21:35	EST	0.88	A		
USGS	04119400	2015-07-22 21:36	EST	0.88	A	24.7	A
USGS	04119400	2015-07-22 21:47	EST	0.95	A		
USGS	04119400	2015-07-22 21:48	EST	0.95	A	24.6	A
USGS	04119400	2015-07-22 21:59	EST	0.94	A		
USGS	04119400	2015-07-22 22:00	EST	0.94	A	24.6	A
USGS	04119400	2015-07-22 22:11	EST	0.94	A		
USGS	04119400	2015-07-22 22:12	EST	0.94	A	24.6	A
USGS	04119400	2015-07-22 22:23	EST	0.95	A		
USGS	04119400	2015-07-22 22:24	EST	0.94	A	24.6	A
USGS	04119400	2015-07-22 22:35	EST	0.88	A		
USGS	04119400	2015-07-22 22:36	EST	0.88	A	24.6	A
USGS	04119400	2015-07-22 22:47	EST	0.88	A		
USGS	04119400	2015-07-22 22:48	EST	0.87	A	24.6	A
USGS	04119400	2015-07-22 22:59	EST	0.84	A		
USGS	04119400	2015-07-22 23:00	EST	0.84	A	24.5	A
USGS	04119400	2015-07-22 23:11	EST	0.84	A		
USGS	04119400	2015-07-22 23:12	EST	0.84	A	24.5	A
USGS	04119400	2015-07-22 23:23	EST	0.86	A		
USGS	04119400	2015-07-22 23:24	EST	0.86	A	24.5	A
USGS	04119400	2015-07-22 23:35	EST	0.91	A		
USGS	04119400	2015-07-22 23:36	EST	0.91	A	24.5	A
USGS	04119400	2015-07-22 23:47	EST	0.92	A		
USGS	04119400	2015-07-22 23:48	EST	0.92	A	24.4	A
USGS	04119400	2015-07-22 23:59	EST	0.95	A		
USGS	04119400	2015-07-23 00:00	EST	0.95	A	24.4	A
USGS	04119400	2015-07-23 00:11	EST	0.91	A		
USGS	04119400	2015-07-23 00:12	EST	0.91	A	24.4	A
USGS	04119400	2015-07-23 00:23	EST	0.91	A		
USGS	04119400	2015-07-23 00:24	EST	0.90	A	24.4	A
USGS	04119400	2015-07-23 00:35	EST	0.80	A		
USGS	04119400	2015-07-23 00:36	EST	0.81	A	24.4	A
USGS	04119400	2015-07-23 00:47	EST	0.90	A		
USGS	04119400	2015-07-23 00:48	EST	0.89	A	24.3	A
USGS	04119400	2015-07-23 00:59	EST	0.85	A		
USGS	04119400	2015-07-23 01:00	EST	0.85	A	24.3	A
USGS	04119400	2015-07-23 01:11	EST	0.93	A		
USGS	04119400	2015-07-23 01:12	EST	0.92	A	24.3	A
USGS	04119400	2015-07-23 01:23	EST	0.91	A		
USGS	04119400	2015-07-23 01:24	EST	0.91	A	24.3	A
USGS	04119400	2015-07-23 01:35	EST	0.91	A		
USGS	04119400	2015-07-23 01:36	EST	0.90	A	24.2	A
USGS	04119400	2015-07-23 01:47	EST	0.87	A		
USGS	04119400	2015-07-23 01:48	EST	0.87	A	24.2	A
USGS	04119400	2015-07-23 01:59	EST	0.91	A		
USGS	04119400	2015-07-23 02:00	EST	0.90	A	24.2	A
USGS	04119400	2015-07-23 02:11	EST	0.88	A		
USGS	04119400	2015-07-23 02:12	EST	0.88	A	24.2	A
USGS	04119400	2015-07-23 02:23	EST	0.99	A		
USGS	04119400	2015-07-23 02:24	EST	0.98	A	24.1	A
USGS	04119400	2015-07-23 02:35	EST	0.93	A		
USGS	04119400	2015-07-23 02:36	EST	0.92	A	24.1	A
USGS	04119400	2015-07-23 02:47	EST	0.91	A		
USGS	04119400	2015-07-23 02:48	EST	0.91	A	24.1	A
USGS	04119400	2015-07-23 02:59	EST	0.95	A		
USGS	04119400	2015-07-23 03:00	EST	0.94	A	24.1	A
USGS	04119400	2015-07-23 03:11	EST	0.92	A		
USGS	04119400	2015-07-23 03:12	EST	0.91	A	24.0	A
USGS	04119400	2015-07-23 03:23	EST	0.85	A		
USGS	04119400	2015-07-23 03:24	EST	0.85	A	24.0	A
USGS	04119400	2015-07-23 03:35	EST	0.89	A		
USGS	04119400	2015-07-23 03:36	EST	0.89	A	24.0	A
USGS	04119400	2015-07-23 03:47	EST	0.98	A		
USGS	04119400	2015-07-23 03:48	EST	0.97	A	24.0	A
USGS	04119400	2015-07-23 03:59	EST	0.87	A		
USGS	04119400	2015-07-23 04:00	EST	0.88	A	24.0	A
USGS	04119400	2015-07-23 04:11	EST	1.00	A		
USGS	04119400	2015-07-23 04:12	EST	1.00	A	23.9	A
USGS	04119400	2015-07-23 04:23	EST	1.00	A		
USGS	04119400	2015-07-23 04:24	EST	0.98	A	23.9	A
USGS	04119400	2015-07-23 04:35	EST	0.85	A		
USGS	04119400	2015-07-23 04:36	EST	0.85	A	23.9	A
USGS	04119400	2015-07-23 04:47	EST	0.93	A		
USGS	04119400	2015-07-23 04:48	EST	0.92	A	23.8	A
USGS	04119400	2015-07-23 04:59	EST	0.90	A		
USGS	04119400	2015-07-23 05:00	EST	0.90	A	23.8	A
USGS	04119400	2015-07-23 05:11	EST	0.90	A		
USGS	04119400	2015-07-23 05:12	EST	0.90	A	23.8	A
USGS	04119400	2015-07-23 05:23	EST	0.90	A		
USGS	04119400	2015-07-23 05:24	EST	0.89	A	23.8	A
USGS	04119400	2015-07-23 05:35	EST	0.86	A		
USGS	04119400	2015-07-23 05:36	EST	0.86	A	23.8	A
USGS	04119400	2015-07-23 05:47	EST	0.91	A		
USGS	04119400	2015-07-23 05:48	EST	0.90	A	23.8	A
USGS	04119400	2015-07-23 05:59	EST	0.89	A		
USGS	04119400	2015-07-23 06:00	EST	0.89	A	23.7	A
USGS	04119400	2015-07-23 06:11	EST	0.94	A		
USGS	04119400	2015-07-23 06:12	EST	0.93	A	23.7	A
USGS	04119400	2015-07-23 06:23	EST	0.85	A		
USGS	04119400	2015-07-23 06:24	EST	0.85	A	23.7	A
USGS	04119400	2015-07-23 06:35	EST	0.91	A		
USGS	04119400	2015-07-23 06:36	EST	0.90	A	23.7	A
USGS	04119400	2015-07-23 06:47	EST	0.84	A		
USGS	04119400	2015-07-23 06:48	EST	0.84	A	23.6	A
USGS	04119400	2015-07-23 06:59	EST	0.91	A		
USGS	04119400	2015-07-23 07:00	EST	0.90	A	23.6	A
USGS	04119400	2015-07-23 07:11	EST	0.89	A		
USGS	04119400	2015-07-23 07:12	EST	0.88	A	23.6	A
USGS	04119400	2015-07-23 07:23	EST	0.84	A		
USGS	04119400	2015-07-23 07:24	EST	0.85	A	23.6	A
USGS	04119400	2015-07-23 07:35	EST	0.97	A		
USGS	04119400	2015-07-23 07:36	EST	0.96	A	23.6	A
USGS	04119400	2015-07-23 07:47	EST	0.85	A		
USGS	04119400	2015-07-23 07:48	EST	0.85	A	23.7	A
USGS	04119400	2015-07-23 07:59	EST	0.89	A		
USGS	04119400	2015-07-23 08:00	EST	0.88	A	23.7	A
USGS	04119400	2015-07-23 08:11	EST	0.85	A		
USGS	04119400	2015-07-23 08:12	EST	0.85	A	23.7	A
USGS	04119400	2015-07-23 08:23	EST	0.95	A		
USGS	04119400	2015-07-23 08:24	EST	0.95	A	23.7	A
USGS	04119400	2015-07-23 08:35	EST	0.98	A		
USGS	04119400	2015-07-23 08:36	EST	0.97	A	23.7	A
USGS	04119400	2015-07-23 08:47	EST	0.89	A		
USGS	04119400	2015-07-23 08:48	EST	0.88	A	23.8	A
USGS	04119400	2015-07-23 08:59	EST	0.85	A		
USGS	04119400	2015-07-23 09:00	EST	0.85	A	23.8	A
USGS	04119400	2015-07-23 09:11	EST	0.86	A		
USGS	04119400	2015-07-23 09:12	EST	0.86	A	23.8	A
USGS	04119400	2015-07-23 09:23	EST	0.90	A		
USGS	04119400	2015-07-23 09:24	EST	0.89	A	23.8	A
USGS	04119400	2015-07-23 09:35	EST	0.88	A		
USGS	04119400	2015-07-23 09:36	EST	0.88	A	23.9	A
USGS	04119400	2015-07-23 09:47	EST	0.92	A		
USGS	04119400	2015-07-23 09:48	EST	0.91	A	23.9	A
USGS	04119400	2015-07-23 09:59	EST	0.82	A		
USGS	04119400	2015-07-23 10:00	EST	0.83	A	23.9	A
USGS	04119400	2015-07-23 10:11	EST	0.90	A		
USGS	04119400	2015-07-23 10:12	EST	0.90	A	23.9	A
USGS	04119400	2015-07-23 10:23	EST	0.89	A		
USGS	04119400	2015-07-23 10:24	EST	0.88	A	24.0	A
USGS	04119400	2015-07-23 10:35	EST	0.87	A		
USGS	04119400	2015-07-23 10:36	EST	0.86	A	24.0	A
USGS	04119400	2015-07-23 10:47	EST	0.77	A		
USGS	04119400	2015-07-23 10:48	EST	0.79	A	24.1	A
USGS	04119400	2015-07-23 10:59	EST	0.96	A		
USGS	04119400	2015-07-23 11:00	EST	0.95	A	24.1	A
USGS	04119400	2015-07-23 11:11	EST	0.88	A		
USGS	04119400	2015-07-23 11:12	EST	0.88	A	24.2	A
USGS	04119400	2015-07-23 11:23	EST	0.90	A		
USGS	04119400	2015-07-23 11:24	EST	0.89	A	24.2	A
USGS	04119400	2015-07-23 11:35	EST	0.86	A		
USGS	04119400	2015-07-23 11:36	EST	0.85	A	24.3	A
USGS	04119400	2015-07-23 11:47	EST	0.75	A		
USGS	04119400	2015-07-23 11:48	EST	0.75	A	24.3	A
USGS	04119400	2015-07-23 11:59	EST	0.72	A		
USGS	04119400	2015-07-23 12:00	EST	0.73	A	24.3	A
USGS	04119400	2015-07-23 12:11	EST	0.78	A		
USGS	04119400	2015-07-23 12:12	EST	0.79	A	24.4	A
USGS	04119400	2015-07-23 12:23	EST	0.91	A		
USGS	04119400	2015-07-23 12:24	EST	0.91	A	24.4	A
USGS	04119400	2015-07-23 12:35	EST	0.91	A		
USGS	04119400	2015-07-23 12:36	EST	0.91	A	24.5	A
USGS	04119400	2015-07-23 12:47	EST	0.92	A		
USGS	04119400	2015-07-23 12:48	EST	0.92	A	24.5	A
USGS	04119400	2015-07-23 12:59	EST	0.93	A		
USGS	04119400	2015-07-23 13:00	EST	0.92	A	24.5	A
USGS	04119400	2015-07-23 13:11	EST	0.80	A		
USGS	04119400	2015-07-23 13:12	EST	0.81	A	24.6	A
USGS	04119400	2015-07-23 13:23	EST	0.87	A		
USGS	04119400	2015-07-23 13:24	EST	0.87	A	24.6	A
USGS	04119400	2015-07-23 13:35	EST	0.89	A		
USGS	04119400	2015-07-23 13:36	EST	0.88	A	24.7	A
USGS	04119400	2015-07-23 13:47	EST	0.81	A		
USGS	04119400	2015-07-23 13:48	EST	0.81	A	24.8	A
USGS	04119400	2015-07-23 13:59	EST	0.77	A		
USGS	04119400	2015-07-23 14:00	EST	0.78	A	24.8	A
USGS	04119400	2015-07-23 14:11	EST	0.85	A		
USGS	04119400	2015-07-23 14:12	EST	0.84	A	24.8	A
USGS	04119400	2015-07-23 14:23	EST	0.81	A		
USGS	04119400	2015-07-23 14:24	EST	0.82	A	24.8	A
USGS	04119400	2015-07-23 14:35	EST	0.90	A		
USGS	04119400	2015-07-23 14:36	EST	0.89	A	24.9	A
USGS	04119400	2015-07-23 14:47	EST	0.82	A		
USGS	04119400	2015-07-23 14:48	EST	0.82	A	24.9	A
USGS	04119400	2015-07-23 14:59	EST	0.77	A		
USGS	04119400	2015-07-23 15:00	EST	0.78	A	24.9	A
USGS	04119400	2015-07-23 15:11	EST	0.86	A		
USGS	04119400	2015-07-23 15:12	EST	0.86	A	25.0	A
USGS	04119400	2015-07-23 15:23	EST	0.86	A		
USGS	04119400	2015-07-23 15:24	EST	0.85	A	25.0	A
USGS	04119400	2015-07-23 15:35	EST	0.84	A		
USGS	04119400	2015-07-23 15:36	EST	0.83	A	25.0	A
USGS	04119400	2015-07-23 15:47	EST	0.82	A		
USGS	04119400	2015-07-23 15:48	EST	0.82	A	25.0	A
USGS	04119400	2015-07-23 15:59	EST	0.82	A		
USGS	04119400	2015-07-23 16:00	EST	0.82	A	25.1	A
USGS	04119400	2015-07-23 16:11	EST	0.80	A		
USGS	04119400	2015-07-23 16:12	EST	0.81	A	25.1	A
USGS	04119400	2015-07-23 16:23	EST	0.87	A		
USGS	04119400	2015-07-23 16:24	EST	0.86	A	25.1	A
USGS	04119400	2015-07-23 16:35	EST	0.74	A		
USGS	04119400	2015-07-23 16:36	EST	0.75	A	25.1	A
USGS	04119400	2015-07-23 16:47	EST	0.85	A		
USGS	04119400	2015-07-23 16:48	EST	0.85	A	25.2	A
USGS	04119400	2015-07-23 16:59	EST	0.89	A		
USGS	04119400	2015-07-23 17:00	EST	0.89	A	25.1	A
USGS	04119400	2015-07-23 17:11	EST	0.99	A		
USGS	04119400	2015-07-23 17:12	EST	0.98	A	25.1	A
USGS	04119400	2015-07-23 17:23	EST	0.92	A		
USGS	04119400	2015-07-23 17:24	EST	0.91	A	25.2	A
USGS	04119400	2015-07-23 17:35	EST	0.90	A		
USGS	04119400	2015-07-23 17:36	EST	0.89	A	25.2	A
USGS	04119400	2015-07-23 17:47	EST	0.81	A		
USGS	04119400	2015-07-23 17:48	EST	0.82	A	25.1	A
USGS	04119400	2015-07-23 17:59	EST	0.91	A		
USGS	04119400	2015-07-23 18:00	EST	0.91	A	25.2	A
USGS	04119400	2015-07-23 18:11	EST	0.95	A		
USGS	04119400	2015-07-23 18:12	EST	0.94	A	25.2	A
USGS	04119400	2015-07-23 18:23	EST	0.90	A		
USGS	04119400	2015-07-23 18:24	EST	0.90	A	25.1	A
USGS	04119400	2015-07-23 18:35	EST	0.99	A		
USGS	04119400	2015-07-23 18:36	EST	0.98	A	25.1	A
USGS	04119400	2015-07-23 18:47	EST	0.93	A		
USGS	04119400	2015-07-23 18:48	EST	0.93	A	25.1	A
USGS	04119400	2015-07-23 18:59	EST	0.93	A		
USGS	04119400	2015-07-23 19:00	EST	0.92	A	25.1	A
USGS	04119400	2015-07-23 19:11	EST	0.86	A		
USGS	04119400	2015-07-23 19:12	EST	0.87	A	25.1	A
USGS	04119400	2015-07-23 19:23	EST	0.98	A		
USGS	04119400	2015-07-23 19:24	EST	0.97	A	25.1	A
USGS	04119400	2015-07-23 19:35	EST	0.87	A		
USGS	04119400	2015-07-23 19:36	EST	0.86	A	25.1	A
USGS	04119400	2015-07-23 19:47	EST	0.86	A		
USGS	04119400	2015-07-23 19:48	EST	0.86	A	25.1	A
USGS	04119400	2015-07-23 19:59	EST	0.93	A		
USGS	04119400	2015-07-23 20:00	EST	0.93	A	25.1	A
USGS	04119400	2015-07-23 20:11	EST	0.93	A		
USGS	04119400	2015-07-23 20:12	EST	0.93	A	25.1	A
USGS	04119400	2015-07-23 20:23	EST	0.95	A		
USGS	04119400	2015-07-23 20:24	EST	0.94	A	25.1	A
USGS	04119400	2015-07-23 20:35	EST	0.87	A		
USGS	04119400	2015-07-23 20:36	EST	0.86	A	25.1	A
USGS	04119400	2015-07-23 20:47	EST	0.76	A		
USGS	04119400	2015-07-23 20:48	EST	0.76	A	25.1	A
USGS	04119400	2015-07-23 20:59	EST	0.73	A		
USGS	04119400	2015-07-23 21:00	EST	0.74	A	25.1	A
USGS	04119400	2015-07-23 21:11	EST	0.85	A		
USGS	04119400	2015-07-23 21:12	EST	0.84	A	25.1	A
USGS	04119400	2015-07-23 21:23	EST	0.81	A		
USGS	04119400	2015-07-23 21:24	EST	0.82	A	25.1	A
USGS	04119400	2015-07-23 21:35	EST	0.86	A		
USGS	04119400	2015-07-23 21:36	EST	0.85	A	25.0	A
USGS	04119400	2015-07-23 21:47	EST	0.85	A		
USGS	04119400	2015-07-23 21:48	EST	0.85	A	25.0	A
USGS	04119400	2015-07-23 21:59	EST	0.86	A		
USGS	04119400	2015-07-23 22:00	EST	0.86	A	25.0	A
USGS	04119400	2015-07-23 22:11	EST	0.87	A		
USGS	04119400	2015-07-23 22:12	EST	0.87	A	25.0	A
USGS	04119400	2015-07-23 22:23	EST	0.88	A		
USGS	04119400	2015-07-23 22:24	EST	0.87	A	25.0	A
USGS	04119400	2015-07-23 22:35	EST	0.85	A		
USGS	04119400	2015-07-23 22:36	EST	0.84	A	25.0	A
USGS	04119400	2015-07-23 22:47	EST	0.81	A		
USGS	04119400	2015-07-23 22:48	EST	0.81	A	24.9	A
USGS	04119400	2015-07-23 22:59	EST	0.80	A		
USGS	04119400	2015-07-23 23:00	EST	0.81	A	24.9	A
USGS	04119400	2015-07-23 23:11	EST	0.85	A		
USGS	04119400	2015-07-23 23:12	EST	0.85	A	24.9	A
USGS	04119400	2015-07-23 23:23	EST	0.88	A		
USGS	04119400	2015-07-23 23:24	EST	0.87	A	24.9	A
USGS	04119400	2015-07-23 23:35	EST	0.81	A		
USGS	04119400	2015-07-23 23:36	EST	0.82	A	24.9	A
USGS	04119400	2015-07-23 23:47	EST	0.84	A		
USGS	04119400	2015-07-23 23:48	EST	0.84	A	24.8	A
USGS	04119400	2015-07-23 23:59	EST	0.84	A		
USGS	04119400	2015-07-24 00:00	EST	0.82	A	24.8	A
USGS	04119400	2015-07-24 00:11	EST	0.80	A		
USGS	04119400	2015-07-24 00:12	EST	0.80	A	24.8	A
USGS	04119400	2015-07-24 00:23	EST	0.79	A		
USGS	04119400	2015-07-24 00:24	EST	0.80	A	24.8	A
USGS	04119400	2015-07-24 00:35	EST	0.84	A		
USGS	04119400	2015-07-24 00:36	EST	0.83	A	24.8	A
USGS	04119400	2015-07-24 00:47	EST	0.81	A		
USGS	04119400	2015-07-24 00:48	EST	0.81	A	24.8	A
USGS	04119400	2015-07-24 00:59	EST	0.77	A		
USGS	04119400	2015-07-24 01:00	EST	0.78	A	24.7	A
USGS	04119400	2015-07-24 01:11	EST	0.81	A		
USGS	04119400	2015-07-24 01:12	EST	0.81	A	24.7	A
USGS	04119400	2015-07-24 01:23	EST	0.77	A		
USGS	04119400	2015-07-24 01:24	EST	0.78	A	24.7	A
USGS	04119400	2015-07-24 01:35	EST	0.80	A		
USGS	04119400	2015-07-24 01:36	EST	0.81	A	24.7	A
USGS	04119400	2015-07-24 01:47	EST	0.82	A		
USGS	04119400	2015-07-24 01:48	EST	0.82	A	24.6	A
USGS	04119400	2015-07-24 01:59	EST	0.77	A		
USGS	04119400	2015-07-24 02:00	EST	0.78	A	24.6	A
USGS	04119400	2015-07-24 02:11	EST	0.79	A		
USGS	04119400	2015-07-24 02:12	EST	0.80	A	24.6	A
USGS	04119400	2015-07-24 02:23	EST	0.86	A		
USGS	04119400	2015-07-24 02:24	EST	0.85	A	24.6	A
USGS	04119400	2015-07-24 02:35	EST	0.81	A		
USGS	04119400	2015-07-24 02:36	EST	0.82	A	24.5	A
USGS	04119400	2015-07-24 02:47	EST	0.84	A		
USGS	04119400	2015-07-24 02:48	EST	0.83	A	24.5	A
USGS	04119400	2015-07-24 02:59	EST	0.79	A		
USGS	04119400	2015-07-24 03:00	EST	0.80	A	24.5	A
USGS	04119400	2015-07-24 03:11	EST	0.92	A		
USGS	04119400	2015-07-24 03:12	EST	0.92	A	24.4	A
USGS	04119400	2015-07-24 03:23	EST	0.94	A		
USGS	04119400	2015-07-24 03:24	EST	0.93	A	24.4	A
USGS	04119400	2015-07-24 03:35	EST	0.84	A		
USGS	04119400	2015-07-24 03:36	EST	0.84	A	24.4	A
USGS	04119400	2015-07-24 03:47	EST	0.91	A		
USGS	04119400	2015-07-24 03:48	EST	0.89	A	24.4	A
USGS	04119400	2015-07-24 03:59	EST	0.75	A		
USGS	04119400	2015-07-24 04:00	EST	0.76	A	24.4	A
USGS	04119400	2015-07-24 04:11	EST	0.86	A		
USGS	04119400	2015-07-24 04:12	EST	0.85	A	24.3	A
USGS	04119400	2015-07-24 04:23	EST	0.79	A		
USGS	04119400	2015-07-24 04:24	EST	0.80	A	24.3	A
USGS	04119400	2015-07-24 04:35	EST	0.85	A		
USGS	04119400	2015-07-24 04:36	EST	0.84	A	24.3	A
USGS	04119400	2015-07-24 04:47	EST	0.75	A		
USGS	04119400	2015-07-24 04:48	EST	0.76	A	24.2	A
USGS	04119400	2015-07-24 04:59	EST	0.77	A		
USGS	04119400	2015-07-24 05:00	EST	0.77	A	24.2	A
USGS	04119400	2015-07-24 05:11	EST	0.77	A		
USGS	04119400	2015-07-24 05:12	EST	0.78	A	24.2	A
USGS	04119400	2015-07-24 05:23	EST	0.80	A		
USGS	04119400	2015-07-24 05:24	EST	0.80	A	24.1	A
USGS	04119400	2015-07-24 05:35	EST	0.70	A		
USGS	04119400	2015-07-24 05:36	EST	0.71	A	24.1	A
USGS	04119400	2015-07-24 05:47	EST	0.73	A		
USGS	04119400	2015-07-24 05:48	EST	0.74	A	24.1	A
USGS	04119400	2015-07-24 05:59	EST	0.82	A		
USGS	04119400	2015-07-24 06:00	EST	0.83	A	24.1	A
USGS	04119400	2015-07-24 06:11	EST	0.89	A		
USGS	04119400	2015-07-24 06:12	EST	0.88	A	24.0	A
USGS	04119400	2015-07-24 06:23	EST	0.81	A		
USGS	04119400	2015-07-24 06:24	EST	0.82	A	24.0	A
USGS	04119400	2015-07-24 06:35	EST	0.91	A		
USGS	04119400	2015-07-24 06:36	EST	0.91	A	24.0	A
USGS	04119400	2015-07-24 06:47	EST	0.94	A		
USGS	04119400	2015-07-24 06:48	EST	0.92	A	24.0	A
USGS	04119400	2015-07-24 06:59	EST	0.76	A		
USGS	04119400	2015-07-24 07:00	EST	0.78	A	24.0	A
USGS	04119400	2015-07-24 07:11	EST	0.91	A		
USGS	04119400	2015-07-24 07:12	EST	0.90	A	24.0	A
USGS	04119400	2015-07-24 07:23	EST	0.84	A		
USGS	04119400	2015-07-24 07:24	EST	0.83	A	24.0	A
USGS	04119400	2015-07-24 07:35	EST	0.74	A		
USGS	04119400	2015-07-24 07:36	EST	0.75	A	24.0	A
USGS	04119400	2015-07-24 07:47	EST	0.81	A		
USGS	04119400	2015-07-24 07:48	EST	0.81	A	24.0	A
USGS	04119400	2015-07-24 07:59	EST	0.74	A		
USGS	04119400	2015-07-24 08:00	EST	0.75	A	24.0	A
USGS	04119400	2015-07-24 08:11	EST	0.78	A		
USGS	04119400	2015-07-24 08:12	EST	0.78	A	24.0	A
USGS	04119400	2015-07-24 08:23	EST	0.67	A		
USGS	04119400	2015-07-24 08:24	EST	0.68	A	24.1	A
USGS	04119400	2015-07-24 08:35	EST	0.80	A		
USGS	04119400	2015-07-24 08:36	EST	0.81	A	24.1	A
USGS	04119400	2015-07-24 08:47	EST	0.92	A		
USGS	04119400	2015-07-24 08:48	EST	0.91	A	24.1	A
USGS	04119400	2015-07-24 08:59	EST	0.79	A		
USGS	04119400	2015-07-24 09:00	EST	0.80	A	24.1	A
USGS	04119400	2015-07-24 09:11	EST	0.81	A		
USGS	04119400	2015-07-24 09:12	EST	0.81	A	24.1	A
USGS	04119400	2015-07-24 09:23	EST	0.73	A		
USGS	04119400	2015-07-24 09:24	EST	0.74	A	24.1	A
USGS	04119400	2015-07-24 09:35	EST	0.76	A		
USGS	04119400	2015-07-24 09:36	EST	0.76	A	24.2	A
USGS	04119400	2015-07-24 09:47	EST	0.75	A		
USGS	04119400	2015-07-24 09:48	EST	0.75	A	24.2	A
USGS	04119400	2015-07-24 09:59	EST	0.76	A		
USGS	04119400	2015-07-24 10:00	EST	0.76	A	24.2	A
USGS	04119400	2015-07-24 10:11	EST	0.72	A		
USGS	04119400	2015-07-24 10:12	EST	0.73	A	24.3	A
USGS	04119400	2015-07-24 10:23	EST	0.82	A		
USGS	04119400	2015-07-24 10:24	EST	0.83	A	24.3	A
USGS	04119400	2015-07-24 10:35	EST	0.89	A		
USGS	04119400	2015-07-24 10:36	EST	0.87	A	24.3	A
USGS	04119400	2015-07-24 10:47	EST	0.72	A		
USGS	04119400	2015-07-24 10:48	EST	0.73	A	24.4	A
USGS	04119400	2015-07-24 10:59	EST	0.80	A		
USGS	04119400	2015-07-24 11:00	EST	0.80	A	24.4	A
USGS	04119400	2015-07-24 11:11	EST	0.75	A		
USGS	04119400	2015-07-24 11:12	EST	0.76	A	24.5	A
USGS	04119400	2015-07-24 11:23	EST	0.78	A		
USGS	04119400	2015-07-24 11:24	EST	0.78	A	24.5	A
USGS	04119400	2015-07-24 11:35	EST	0.74	A		
USGS	04119400	2015-07-24 11:36	EST	0.74	A	24.6	A
USGS	04119400	2015-07-24 11:47	EST	0.69	A		
USGS	04119400	2015-07-24 11:48	EST	0.71	A	24.6	A
USGS	04119400	2015-07-24 11:59	EST	0.87	A		
USGS	04119400	2015-07-24 12:00	EST	0.86	A	24.7	A
USGS	04119400	2015-07-24 12:11	EST	0.75	A		
USGS	04119400	2015-07-24 12:12	EST	0.75	A	24.7	A
USGS	04119400	2015-07-24 12:23	EST	0.71	A		
USGS	04119400	2015-07-24 12:24	EST	0.71	A	24.7	A
USGS	04119400	2015-07-24 12:35	EST	0.67	A		
USGS	04119400	2015-07-24 12:36	EST	0.68	A	24.8	A
USGS	04119400	2015-07-24 12:47	EST	0.74	A		
USGS	04119400	2015-07-24 12:48	EST	0.74	A	24.9	A
USGS	04119400	2015-07-24 12:59	EST	0.70	A		
USGS	04119400	2015-07-24 13:00	EST	0.71	A	24.9	A
USGS	04119400	2015-07-24 13:11	EST	0.76	A		
USGS	04119400	2015-07-24 13:12	EST	0.76	A	25.0	A
USGS	04119400	2015-07-24 13:23	EST	0.70	A		
USGS	04119400	2015-07-24 13:24	EST	0.71	A	25.0	A
USGS	04119400	2015-07-24 13:35	EST	0.75	A		
USGS	04119400	2015-07-24 13:36	EST	0.76	A	25.1	A
USGS	04119400	2015-07-24 13:47	EST	0.77	A		
USGS	04119400	2015-07-24 13:48	EST	0.77	A	25.1	A
